,size,sparsity,min,max,cpu_cores,mem_gb,status,method,start,end
1391,5000,0.5,10,10000,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1392,5000,0.5,50,100,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1393,5000,0.5,50,1000,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1394,5000,0.5,50,10000,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1395,5000,0.75,1,100,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1396,5000,0.75,1,1000,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1397,5000,0.75,1,10000,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1398,5000,0.75,10,100,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1399,5000,0.75,10,1000,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1400,5000,0.75,10,10000,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1401,5000,0.75,50,100,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1402,5000,0.75,50,1000,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1403,5000,0.75,50,10000,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1404,7500,0.0,1,100,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1405,7500,0.0,1,1000,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1406,7500,0.0,1,10000,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1407,7500,0.0,10,100,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1408,7500,0.0,10,1000,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1409,7500,0.0,10,10000,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1410,7500,0.0,50,100,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1411,7500,0.0,50,1000,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1412,7500,0.0,50,10000,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1413,7500,0.25,1,100,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1414,7500,0.25,1,1000,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1415,7500,0.25,1,10000,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1416,7500,0.25,10,100,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1417,7500,0.25,10,1000,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1418,7500,0.25,10,10000,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1419,7500,0.25,50,100,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1420,7500,0.25,50,1000,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1421,7500,0.25,50,10000,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1422,7500,0.5,1,100,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1423,7500,0.5,1,1000,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1424,7500,0.5,1,10000,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1425,7500,0.5,10,100,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1426,7500,0.5,10,1000,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1427,7500,0.5,10,10000,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1428,7500,0.5,50,100,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1429,7500,0.5,50,1000,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1430,7500,0.5,50,10000,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1431,7500,0.75,1,100,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1432,7500,0.75,1,1000,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1433,7500,0.75,1,10000,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1434,7500,0.75,10,100,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1435,7500,0.75,10,1000,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1436,7500,0.75,10,10000,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1437,7500,0.75,50,100,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1438,7500,0.75,50,1000,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1439,7500,0.75,50,10000,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1440,10000,0.0,1,100,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1441,10000,0.0,1,1000,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1442,10000,0.0,1,10000,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1443,10000,0.0,10,100,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1444,10000,0.0,10,1000,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1445,10000,0.0,10,10000,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1446,10000,0.0,50,100,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1447,10000,0.0,50,1000,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1448,10000,0.0,50,10000,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1449,10000,0.25,1,100,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1450,10000,0.25,1,1000,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1451,10000,0.25,1,10000,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1452,10000,0.25,10,100,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1453,10000,0.25,10,1000,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1454,10000,0.25,10,10000,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1455,10000,0.25,50,100,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1456,10000,0.25,50,1000,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1457,10000,0.25,50,10000,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1458,10000,0.5,1,100,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1459,10000,0.5,1,1000,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1460,10000,0.5,1,10000,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1461,10000,0.5,10,100,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1462,10000,0.5,10,1000,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1463,10000,0.5,10,10000,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1464,10000,0.5,50,100,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1465,10000,0.5,50,1000,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1466,10000,0.5,50,10000,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1467,10000,0.75,1,100,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1468,10000,0.75,1,1000,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1469,10000,0.75,1,10000,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1470,10000,0.75,10,100,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1471,10000,0.75,10,1000,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1472,10000,0.75,10,10000,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1473,10000,0.75,50,100,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1474,10000,0.75,50,1000,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1475,10000,0.75,50,10000,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1476,12500,0.0,1,100,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1477,12500,0.0,1,1000,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1478,12500,0.0,1,10000,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1479,12500,0.0,10,100,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1480,12500,0.0,10,1000,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1481,12500,0.0,10,10000,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1482,12500,0.0,50,100,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1483,12500,0.0,50,1000,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1484,12500,0.0,50,10000,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1485,12500,0.25,1,100,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1486,12500,0.25,1,1000,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1487,12500,0.25,1,10000,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1488,12500,0.25,10,100,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1489,12500,0.25,10,1000,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1490,12500,0.25,10,10000,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1491,12500,0.25,50,100,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1492,12500,0.25,50,1000,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1493,12500,0.25,50,10000,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1494,12500,0.5,1,100,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1495,12500,0.5,1,1000,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1496,12500,0.5,1,10000,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1497,12500,0.5,10,100,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1498,12500,0.5,10,1000,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1499,12500,0.5,10,10000,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1500,12500,0.5,50,100,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1501,12500,0.5,50,1000,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1502,12500,0.5,50,10000,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1503,12500,0.75,1,100,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1504,12500,0.75,1,1000,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1505,12500,0.75,1,10000,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1506,12500,0.75,10,100,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1507,12500,0.75,10,1000,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1508,12500,0.75,10,10000,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1509,12500,0.75,50,100,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1510,12500,0.75,50,1000,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1511,12500,0.75,50,10000,3,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1512,100,0.0,1,100,4,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1513,100,0.0,1,1000,4,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1514,100,0.0,1,10000,4,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1515,100,0.0,10,100,4,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1516,100,0.0,10,1000,4,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1517,100,0.0,10,10000,4,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1518,100,0.0,50,100,4,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1519,100,0.0,50,1000,4,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1520,100,0.0,50,10000,4,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1521,100,0.25,1,100,4,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1522,100,0.25,1,1000,4,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1523,100,0.25,1,10000,4,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1524,100,0.25,10,100,4,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1525,100,0.25,10,1000,4,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1526,100,0.25,10,10000,4,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1527,100,0.25,50,100,4,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1528,100,0.25,50,1000,4,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1529,100,0.25,50,10000,4,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1530,100,0.5,1,100,4,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1531,100,0.5,1,1000,4,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1532,100,0.5,1,10000,4,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1533,100,0.5,10,100,4,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1534,100,0.5,10,1000,4,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1535,100,0.5,10,10000,4,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1536,100,0.5,50,100,4,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1537,100,0.5,50,1000,4,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1538,100,0.5,50,10000,4,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1539,100,0.75,1,100,4,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1540,100,0.75,1,1000,4,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1541,100,0.75,1,10000,4,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1542,100,0.75,10,100,4,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1543,100,0.75,10,1000,4,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1544,100,0.75,10,10000,4,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1545,100,0.75,50,100,4,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1546,100,0.75,50,1000,4,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1547,100,0.75,50,10000,4,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1548,200,0.0,1,100,4,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1549,200,0.0,1,1000,4,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1550,200,0.0,1,10000,4,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1551,200,0.0,10,100,4,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1552,200,0.0,10,1000,4,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1553,200,0.0,10,10000,4,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1554,200,0.0,50,100,4,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1555,200,0.0,50,1000,4,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1556,200,0.0,50,10000,4,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1557,200,0.25,1,100,4,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1558,200,0.25,1,1000,4,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1559,200,0.25,1,10000,4,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1560,200,0.25,10,100,4,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1561,200,0.25,10,1000,4,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1562,200,0.25,10,10000,4,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1563,200,0.25,50,100,4,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1564,200,0.25,50,1000,4,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1565,200,0.25,50,10000,4,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1566,200,0.5,1,100,4,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1567,200,0.5,1,1000,4,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1568,200,0.5,1,10000,4,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1569,200,0.5,10,100,4,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1570,200,0.5,10,1000,4,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1571,200,0.5,10,10000,4,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1572,200,0.5,50,100,4,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1573,200,0.5,50,1000,4,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1574,200,0.5,50,10000,4,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1575,200,0.75,1,100,4,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1576,200,0.75,1,1000,4,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1577,200,0.75,1,10000,4,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1578,200,0.75,10,100,4,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1579,200,0.75,10,1000,4,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1580,200,0.75,10,10000,4,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1581,200,0.75,50,100,4,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1582,200,0.75,50,1000,4,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1583,200,0.75,50,10000,4,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1584,300,0.0,1,100,4,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1585,300,0.0,1,1000,4,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1586,300,0.0,1,10000,4,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1587,300,0.0,10,100,4,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1588,300,0.0,10,1000,4,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1589,300,0.0,10,10000,4,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1590,300,0.0,50,100,4,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1591,300,0.0,50,1000,4,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1592,300,0.0,50,10000,4,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1593,300,0.25,1,100,4,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1594,300,0.25,1,1000,4,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1595,300,0.25,1,10000,4,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1596,300,0.25,10,100,4,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
1597,300,0.25,10,1000,4,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
